Guid,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,ForecastCategoryName,IsExcludedFromTerritory2Filter,SBQQ__Contracted__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,sbaa__ApprovalStatus__c,sbaa__ApprovalStep__c,sbaa__StepApproved__c,sbaa__SubmittedDate__c
18e32251-90c4-4ecb-9c6b-7b873d59b375,c33bba01-dbc3-4d88-8046-9e8d2757b342,Thoughtworks - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a583706f-b1a4-4044-bd70-fd5322446f0c,d42c0f8c-d9aa-43b4-a347-f58fb2eeb54d,Skinte - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-12-17,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0ebd0b08-36a8-473f-b449-f95e44e0f223,d16c3a59-65b1-4db1-b633-edec592df1e1,Tazz - SOW 2,#N/A,Needs Analysis,72395.0,20.0,2024-11-15,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4ee8c4cd-1abc-41d9-bca6-2df8a58452c3,e6650dd8-2db0-440e-9f52-a7b70d1b467f,Myworks - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-11-14,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d1452e3e-af88-45b9-8dcd-8ba8c213e919,a854a3bc-85ff-4564-bc44-03d9c8f6c1e9,Jabberstorm - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
10ae5301-f602-4366-a244-1b54ed2f2d01,ca8fdfa0-a83d-42bc-878e-92bd5bbee82c,Digitube - Additional Sale,#N/A,Closed Won,29995.0,100.0,2024-07-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
33b2b465-964a-4e3d-ba80-ab69650919d3,9198bb9e-36db-4502-9cb3-a0cc45f0fa5e,Flipbug - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7aa7f3fd-0733-414e-a32a-1d443c76c9ad,c18896a4-5c35-4494-9489-bd412c177f4b,Eadel - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9033a86f-ce59-499d-a84d-dbb9d3ded130,7d43f563-de01-41e0-888d-c67a150efe59,Viva - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
be59dc6d-7d20-4d81-899a-117bbbc071b2,658bcd93-0076-4d72-9287-c43b32b26c8c,Topicshots - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
345a2eba-a808-4fcf-a814-0673b75ec7b4,0112b624-be48-4f3a-84c1-8dd28a471060,Bluejam - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1834a116-29e4-4e85-9318-0be80c7c79cf,0f278159-8b3d-4202-aa50-50c572762338,Buzzshare - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2f7dd11b-7e44-4a19-9811-f94f938b8617,faef6df6-598e-483f-9455-0add02416161,Tazzy - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2b5bc410-7749-4265-b600-4a379de77bf3,bdb2c015-900c-43a6-b03e-8a4a0c40a3be,test,#N/A,Value Proposition,#N/A,50.0,2024-09-04,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d15e419b-026a-4eba-9716-f6f4e1f78a04,f7f2831f-fc8f-448f-97de-2490d6607eaf,Mycat - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ba41f27a-34ff-40a3-a7f0-21172446c755,a619ea0f-efd3-47c4-aecf-f62ce31693c7,Eamia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c54b030e-b65a-4334-b2c2-b2e67160d9c2,e9c913c0-23ac-42bc-b6f7-ed27e851adff,Blognation - New Sale,#N/A,Perception Analysis,#N/A,70.0,2024-11-16,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
bed121c7-05e2-41c5-948d-765b18549879,ce4a2d0f-655f-427c-8460-2c5c48aaf95c,Skimia - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
65f82bc8-e90d-4c42-9140-d6f8e64d9ba5,1e875e01-dce1-4f84-9c22-b0b06e6f6db3,Meembee -Software Renewal and New Widgets,#N/A,Perception Analysis,72395.0,70.0,2024-11-15,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4cdeeb43-9b49-4ac7-9903-cd2abd4a30eb,75d7dcaa-fbdb-4a9d-8515-967db031aef8,Quimm - SOW 2,#N/A,Value Proposition,72395.0,50.0,2024-11-15,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7eac4875-3f8f-40dd-82ed-a963e442be96,7bec6c51-a0cd-4a3e-bdcf-b462c9e7f590,Skyvu - Additional Sale,#N/A,Prospecting,75650.0,10.0,2024-09-18,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
46c46577-e261-46b7-991e-a1f3f4492d11,22d85080-95d6-4dab-93e1-a2944901be50,Kamba - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-09-25,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6c798c61-58eb-4bf7-8e6b-0f82a0ea5365,a359a6af-72fc-4210-a4d6-be87d69d815d,Fliptune - SOW 2,#N/A,Needs Analysis,71595.0,20.0,2024-11-15,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c55698b8-bc0c-4dc8-b691-ef06abd89a42,914763c8-c591-491b-8e34-5ad0261497cd,Edgepulse - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ceea2e47-6943-4dae-8075-b8e511123b0f,887b852d-aa67-4090-831a-77f2caf541c4,Vitz - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9cb4737b-7409-4744-9269-8aef0b58593c,30754683-6dc6-4c59-b0fd-6e79e1c66406,Gabcube - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3c85e984-26bd-47fe-9940-79a845355cd9,38fa2251-59cf-43cd-926b-d81641f0879e,Dynabox - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
850e0fca-cd40-44cb-839c-ffe7aeedfc3d,088a0693-d66a-4c1a-9645-f7284634e283,Oozz - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c67eba1e-4127-41cd-9d55-627d2c452b17,eef5f492-0594-45c7-9331-4a3a24811e5f,Jaxworks - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-07-31,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b53dd2c8-15e1-420e-b72c-b7e42772af4d,dcbcfbbc-016d-4a41-8e50-5e01f8a35e4d,Dynazzy - New Sale,#N/A,Negotiation/Review,#N/A,90.0,2024-12-16,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7b62f490-c62d-4344-a165-731d7d0071a1,ae173a04-d6cd-483f-91f4-96270bc153ad,Kwideo - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
04b45190-73c5-48df-938c-29f5fa185e3e,7e9154fc-2c47-497a-a6d8-b1a3e7cbb745,Livefish - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8cddd398-5fd1-44e1-b108-75fc2d312ff3,b0b3fb8d-0b15-4127-98db-4175185c9226,Camimbo - Upsell,#N/A,Needs Analysis,37575.0,20.0,2024-11-09,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2c0608a6-7244-44c2-9c52-b89ebfc0b29e,173b5cd5-304c-4f93-986e-d946d2ec1678,Eazzy - Additional Sale,#N/A,Closed Won,29995.0,100.0,2024-07-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1cf8df3e-6a70-4784-bbde-77b578bdd5f3,c459bf68-d54a-4ba9-a5ef-d871d7a2cb16,Kwimbee - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d3feafac-1146-4789-9974-70a8f5a186ca,4189c3bf-8825-4df3-8697-7ef6c8ed0638,Lazzy - Initial Sale,#N/A,Prospecting,73995.0,10.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9c37eef6-2313-4443-8be4-60272b533b59,0b28d4ab-a635-4269-8953-74864c0993fb,Twinder - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9763ddfc-be49-4ee2-b153-27604cd53b30,66dac39f-5578-4794-b183-0202d84a223f,Yakidoo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c0579ae3-69f9-4dde-9257-f6aee67425a1,c18896a4-5c35-4494-9489-bd412c177f4b,Eadel - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c3d98a49-48e9-4aef-a7eb-1056287fcd25,0b28d4ab-a635-4269-8953-74864c0993fb,Twinder - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4b98ec44-bde8-47be-b72d-09ab0f4081cc,ea07276a-03df-4d59-82ce-631ed34d26b4,Pixonyx - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f740d11b-1548-4e7e-bc0f-39187fb424c3,79436778-88cf-4e9a-a91c-03e7c6eebbaa,Agimba - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3ba11ca1-2790-4cab-9471-3d822489455b,5c3dde22-7051-4664-a1f2-172f13eb65ec,Skaboo - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
efadd6af-ca45-4d4c-a516-f795307e2ebc,2a80bcab-9a9b-4228-9ce5-1a9edc320a8b,Tagtune - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a7b7c43b-3a99-4cce-9321-ee59c50ca6e4,7bec6c51-a0cd-4a3e-bdcf-b462c9e7f590,Skyvu - Additional Sale,Some people like putting there notes into these long description fields to describe the deal. This can be unruly in a grid and out-of-box Salesforce doesn't even allow Long Notes fields to be displayed in a grid.,Closed Won,29995.0,100.0,2024-05-18,#N/A,Call to check on Quote,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a1bf7a8a-c1aa-4438-8c2f-fc8db720e822,763313cd-04d8-4c5e-bd53-1be616324f29,Wikizz - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-04,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
933d8472-d139-4d7c-b2cc-2ec4542b3866,abe878f2-d161-4186-bbaa-613c31c1ea9e,Dynava - Upsell,#N/A,Value Proposition,100082.0,50.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
99f7d96b-58d0-49b1-a4dd-d4ea4c9bcd6c,ce4a2d0f-655f-427c-8460-2c5c48aaf95c,Skimia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
eb7a6a6b-266d-4fb1-b3bb-54aaa267816b,f3c01516-159d-4d52-bc6e-2264b3f7b210,Meeveo - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cf596977-aaa3-44d4-bc42-932b411015fd,9fcaec29-788f-4ba9-930c-d179184e70e7,Gabtype - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
32136254-7023-4bea-b99b-14763018f4da,3d66d56e-4a79-43d8-95bc-c9ac6a5a8b18,Gigaclub - Additional Sale,This deal is looking good so far.,Closed Lost,72395.0,0.0,2024-07-01,#N/A,Where do the decision makers stand?,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6f135fd0-f61f-4e22-af2b-57f85d8ee868,9198bb9e-36db-4502-9cb3-a0cc45f0fa5e,Flipbug - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-09-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9964d239-01cc-4579-ba56-f0721716a04d,440ea117-2df5-4edc-8f60-5211afb42da6,Kazu - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3a468f53-951a-4ffe-a1d2-ab8c3227100c,b0333060-d0b7-4853-b523-e8336b2d0b79,Voolith - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9e633c66-0dc0-42a3-b858-1f0f4628ee3f,f7f2831f-fc8f-448f-97de-2490d6607eaf,Mycat - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0ee9981f-e136-42e8-a013-8df594d82d1d,e68b2ea0-8a1f-44ad-9c7b-685a79ab5ce7,Voomm - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
be7a6dcc-6a0d-4cdf-a6c1-228f4e23a8cf,efdc40b5-c8c5-482d-9faf-836c24b422cc,DabZ - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
855001ef-118d-46cd-992d-25f8cb159254,75d7dcaa-fbdb-4a9d-8515-967db031aef8,Quimm - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c685c8fd-c05c-491c-905c-0d511f59b239,4d724bd8-ea4b-4583-a168-d1122aedf4d3,Thoughtstorm - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1c64371d-43c1-4485-83ce-53615af9fa45,8e25b2bc-f1f0-4389-9928-f0c66425ba41,Browsecat - Cross-sell-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9be8f387-ff84-4629-abb5-31fbcabc6e9b,d16c3a59-65b1-4db1-b633-edec592df1e1,Tazz - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2c68976a-5798-4823-aef5-29c17308eea5,0fd396e6-034e-49a2-a8c6-4558d43e287b,Kayveo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5e28e043-bfdb-47ea-9b54-aa7bac242e2e,0b788b5c-2e09-48de-a749-6670e0b75229,Dazzlesphere - Additional Sale,#N/A,Proposal/Price Quote,34995.0,75.0,2024-09-18,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d0d509da-2d5d-4140-9c65-6d909723cb18,afbc78b4-d734-49d7-a160-75fca21f7cad,Topicstorm - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
58cee3e0-f453-44a4-8c39-effacebb292a,462d281f-9198-414b-8430-1055e02c44b3,Centimia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2afab9d1-da51-484c-833b-9bc05c86c5b6,22d85080-95d6-4dab-93e1-a2944901be50,Kamba - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d13e37d3-463c-4494-86b1-92351569ae4b,9fcaec29-788f-4ba9-930c-d179184e70e7,Gabtype - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a51e6acc-0232-45fa-b795-ed864dcaefcd,c029770d-5220-491d-b40e-63f969831da9,Edgetag - Initial Sale,#N/A,Id. Decision Makers,72395.0,60.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
44cc82c3-4e79-4ee1-86f2-92e91559b54d,53832987-41b6-4d68-8616-ce411d06c48a,Fizzly Products,#N/A,Prospecting,#N/A,10.0,2032-09-18,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1c229c19-b469-4eb0-8edf-d3ff50e606fd,89e41d9c-0108-488c-aa05-d52c3122d247,Yakitrit-Germain Hospital - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e53be7b2-4854-470b-a891-a2f0103e1f01,6ee9340e-3289-458c-b7e4-c571aba75b07,Zoovu - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
24a9ea79-8c7c-4642-9e17-74eccfb13c5c,d0bd8b7a-cee5-4c36-814c-59fd0a4d1444,Kanoodle - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
bc90d1ff-63a0-40bb-9635-cb709f5f4f42,03a41928-5f37-414f-a6ff-ef9d2c3a10ca,Devcast - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5a1e9f04-96e0-4f40-86f2-715534633cee,7e9154fc-2c47-497a-a6d8-b1a3e7cbb745,Livefish - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
62fc0215-663e-4de7-9e2a-badda12e965d,19f4b816-efbd-4cf2-a633-c6f871bf30c3,Realbridge - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a167aff6-d02a-41aa-88b9-0d46ac5c65b7,99f33784-acd3-48d0-83b3-971100893b33,Browsedrive - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
604fa212-7783-4ce4-b618-5a8f99ed88c4,ae118f52-58c8-4d99-9c82-feae8041a5a7,Buzzbean - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e986ec53-848c-4be4-ae2b-7acf97c60b8f,bab53007-42ba-40c6-87f2-0ca116e32810,Browsebug - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e57d6e84-e7d2-4aef-b125-2d96c768c7db,ded771fd-df12-4b1f-aa24-e91f72ec7a2f,Oyoba - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b09efcec-8410-4601-91f3-2409b20ba109,75d7dcaa-fbdb-4a9d-8515-967db031aef8,Quimm - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1945b326-1a02-4f04-8db3-72d9e034f3fc,1bde338a-c609-48f4-833f-fa9e739e379a,Twitterwire - Cross-sell,#N/A,Proposal/Price Quote,37400.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f1effe57-8efc-4cb3-8eb0-fca3c376c451,4bec0d8e-73e3-48a8-90cf-6963f255af48,Tavu - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
57670378-9e5b-48e4-8537-b55c0bb5ae3d,48c58d0c-8ca2-4b30-9f9b-6c06db811d9a,Ooba - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-18,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
91b28dca-68bd-4ebe-a955-fe20dc3efb4b,bf054992-1b57-46a4-96a6-5bc1ee8b605c,Bluezoom - Additional Sale,#N/A,Proposal/Price Quote,31495.0,75.0,2024-10-05,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
41f93da8-2302-4afb-b90d-5115743f3cbc,f75a857b-5d90-481a-ae0e-8ce3140e6c62,Layo - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
eb4cc84e-9a43-4400-9953-43469e248d04,9198bb9e-36db-4502-9cb3-a0cc45f0fa5e,Flipbug - Additional Sale,#N/A,Closed Won,72395.0,100.0,2023-05-19,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
40d075e7-17ae-49da-b04e-b23770ae576c,b0695f40-6835-4d3d-99d3-30125d9d5f28,Meejo - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-04,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e8cd65d4-350b-4787-a7cc-4e4b9e1050c3,ae67e8bd-7986-4174-93c5-e2ada2e85fe0,Twimm - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-18,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0f33ac10-cbcb-4462-a445-08855315d207,66dac39f-5578-4794-b183-0202d84a223f,Yakidoo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
